"","V1","V2","V3"
"1","End date","1/8/2017",""
"2","Specimen label","2DG_13",""
"3","Maximum Load","0.07742","N"
"4","Time","Extension","Load"
"5","(s)","(mm)","(N)"
"6","0.00000","0.00000","0.00295"
"7","0.00600","0.00000","0.00302"
"8","0.01200","0.00006","0.00290"
"9","0.01800","0.00012","0.00268"
"10","0.02400","0.00018","0.00249"
"11","0.03000","0.00030","0.00231"
"12","0.03600","0.00048","0.00232"
"13","0.04200","0.00066","0.00246"
"14","0.04800","0.00084","0.00268"
"15","0.05400","0.00108","0.00287"
"16","0.06000","0.00132","0.00293"
"17","0.06600","0.00161","0.00280"
"18","0.07200","0.00197","0.00284"
"19","0.07800","0.00233","0.00298"
"20","0.08400","0.00263","0.00314"
"21","0.09000","0.00311","0.00337"
"22","0.09600","0.00353","0.00357"
"23","0.10200","0.00401","0.00365"
"24","0.10800","0.00454","0.00357"
"25","0.11400","0.00502","0.00347"
"26","0.12000","0.00562","0.00351"
"27","0.12600","0.00616","0.00364"
"28","0.13200","0.00670","0.00386"
"29","0.13800","0.00729","0.00413"
"30","0.14400","0.00789","0.00425"
"31","0.15000","0.00855","0.00416"
"32","0.15600","0.00921","0.00407"
"33","0.16200","0.00981","0.00397"
"34","0.16800","0.01046","0.00388"
"35","0.17400","0.01112","0.00403"
"36","0.18000","0.01178","0.00412"
"37","0.18600","0.01250","0.00410"
"38","0.19200","0.01315","0.00417"
"39","0.19800","0.01381","0.00430"
"40","0.20400","0.01447","0.00439"
"41","0.21000","0.01513","0.00442"
"42","0.21600","0.01578","0.00427"
"43","0.22200","0.01644","0.00417"
"44","0.22800","0.01710","0.00415"
"45","0.23400","0.01776","0.00431"
"46","0.24000","0.01842","0.00459"
"47","0.24600","0.01901","0.00491"
"48","0.25200","0.01967","0.00523"
"49","0.25800","0.02033","0.00558"
"50","0.26400","0.02093","0.00580"
"51","0.27000","0.02152","0.00581"
"52","0.27600","0.02218","0.00576"
"53","0.28200","0.02278","0.00562"
"54","0.28800","0.02338","0.00561"
"55","0.29400","0.02392","0.00558"
"56","0.30000","0.02451","0.00545"
"57","0.30600","0.02511","0.00530"
"58","0.31200","0.02565","0.00522"
"59","0.31800","0.02625","0.00518"
"60","0.32400","0.02679","0.00504"
"61","0.33000","0.02732","0.00511"
"62","0.33600","0.02792","0.00528"
"63","0.34200","0.02846","0.00552"
"64","0.34800","0.02900","0.00575"
"65","0.35400","0.02954","0.00602"
"66","0.36000","0.03007","0.00632"
"67","0.36600","0.03061","0.00658"
"68","0.37200","0.03115","0.00678"
"69","0.37800","0.03163","0.00691"
"70","0.38400","0.03217","0.00701"
"71","0.39000","0.03270","0.00714"
"72","0.39600","0.03318","0.00714"
"73","0.40200","0.03372","0.00714"
"74","0.40800","0.03420","0.00728"
"75","0.41400","0.03474","0.00744"
"76","0.42000","0.03522","0.00759"
"77","0.42600","0.03575","0.00764"
"78","0.43200","0.03623","0.00764"
"79","0.43800","0.03677","0.00782"
