"","V1","V2","V3"
"1","End date","12/18/2016",""
"2","Specimen label","16AT_32",""
"3","Maximum Load","0.01616","N"
"4","Time","Extension","Load"
"5","(s)","(mm)","(N)"
"6","0.00000","0.00000","0.00084"
"7","0.00600","0.00000","0.00082"
"8","0.01200","0.00000","0.00079"
"9","0.01800","0.00012","0.00063"
"10","0.02400","0.00018","0.00041"
"11","0.03000","0.00030","0.00027"
"12","0.03600","0.00048","0.00013"
"13","0.04200","0.00066","0.00006"
"14","0.04800","0.00084","0.00014"
"15","0.05400","0.00108","0.00023"
"16","0.06000","0.00132","0.00030"
"17","0.06600","0.00161","0.00036"
"18","0.07200","0.00197","0.00026"
"19","0.07800","0.00233","0.00031"
"20","0.08400","0.00269","0.00028"
"21","0.09000","0.00311","0.00029"
"22","0.09600","0.00353","0.00045"
"23","0.10200","0.00401","0.00050"
"24","0.10800","0.00448","0.00054"
"25","0.11400","0.00502","0.00063"
"26","0.12000","0.00556","0.00061"
"27","0.12600","0.00610","0.00055"
"28","0.13200","0.00670","0.00047"
"29","0.13800","0.00729","0.00055"
"30","0.14400","0.00789","0.00078"
"31","0.15000","0.00855","0.00096"
"32","0.15600","0.00915","0.00097"
"33","0.16200","0.00981","0.00099"
"34","0.16800","0.01046","0.00101"
"35","0.17400","0.01112","0.00087"
"36","0.18000","0.01178","0.00086"
"37","0.18600","0.01244","0.00091"
"38","0.19200","0.01309","0.00097"
"39","0.19800","0.01375","0.00095"
"40","0.20400","0.01441","0.00087"
"41","0.21000","0.01507","0.00091"
"42","0.21600","0.01572","0.00102"
"43","0.22200","0.01644","0.00111"
"44","0.22800","0.01710","0.00124"
"45","0.23400","0.01776","0.00141"
"46","0.24000","0.01836","0.00157"
"47","0.24600","0.01901","0.00174"
"48","0.25200","0.01967","0.00182"
"49","0.25800","0.02027","0.00194"
"50","0.26400","0.02093","0.00201"
"51","0.27000","0.02152","0.00198"
"52","0.27600","0.02212","0.00197"
"53","0.28200","0.02272","0.00199"
"54","0.28800","0.02332","0.00201"
"55","0.29400","0.02392","0.00210"
"56","0.30000","0.02451","0.00214"
"57","0.30600","0.02505","0.00207"
"58","0.31200","0.02565","0.00203"
"59","0.31800","0.02619","0.00196"
"60","0.32400","0.02679","0.00182"
"61","0.33000","0.02732","0.00175"
"62","0.33600","0.02786","0.00173"
"63","0.34200","0.02840","0.00169"
"64","0.34800","0.02894","0.00176"
"65","0.35400","0.02948","0.00183"
"66","0.36000","0.03001","0.00197"
"67","0.36600","0.03055","0.00211"
"68","0.37200","0.03109","0.00211"
"69","0.37800","0.03163","0.00209"
"70","0.38400","0.03211","0.00206"
"71","0.39000","0.03265","0.00198"
"72","0.39600","0.03318","0.00201"
"73","0.40200","0.03366","0.00203"
"74","0.40800","0.03420","0.00215"
"75","0.41400","0.03468","0.00227"
"76","0.42000","0.03522","0.00228"
"77","0.42600","0.03569","0.00234"
"78","0.43200","0.03623","0.00238"
"79","0.43800","0.03671","0.00228"
"80","0.44400","0.03719","0.00220"
"81","0.45000","0.03773","0.00222"
"82","0.45600","0.03821","0.00227"
"83","0.46200","0.03874","0.00225"
"84","0.46800","0.03922","0.00221"
"85","0.47400","0.03976","0.00221"
"86","0.48000","0.04024","0.00230"
"87","0.48600","0.04078","0.00230"
"88","0.49200","0.04125","0.00226"
"89","0.49800","0.04179","0.00229"
"90","0.50400","0.04227","0.00228"
"91","0.51000","0.04275","0.00237"
"92","0.51600","0.04329","0.00239"
"93","0.52200","0.04377","0.00245"
"94","0.52800","0.04424","0.00252"
"95","0.53400","0.04478","0.00253"
"96","0.54000","0.04526","0.00250"
"97","0.54600","0.04574","0.00262"
"98","0.55200","0.04628","0.00283"
"99","0.55800","0.04676","0.00306"
"100","0.56400","0.04723","0.00324"
"101","0.57000","0.04771","0.00327"
"102","0.57600","0.04825","0.00325"
"103","0.58200","0.04873","0.00323"
"104","0.58800","0.04927","0.00316"
"105","0.59400","0.04974","0.00324"
"106","0.60000","0.05028","0.00330"
"107","0.60600","0.05076","0.00327"
"108","0.61200","0.05130","0.00331"
"109","0.61800","0.05178","0.00344"
"110","0.62400","0.05226","0.00351"
"111","0.63000","0.05279","0.00352"
"112","0.63600","0.05327","0.00350"
"113","0.64200","0.05375","0.00340"
"114","0.64800","0.05423","0.00339"
"115","0.65400","0.05477","0.00344"
"116","0.66000","0.05525","0.00361"
"117","0.66600","0.05572","0.00367"
"118","0.67200","0.05626","0.00374"
"119","0.67800","0.05674","0.00383"
"120","0.68400","0.05722","0.00382"
"121","0.69000","0.05776","0.00379"
"122","0.69600","0.05824","0.00379"
"123","0.70200","0.05871","0.00368"
"124","0.70800","0.05919","0.00358"
"125","0.71400","0.05973","0.00365"
"126","0.72000","0.06021","0.00374"
"127","0.72600","0.06069","0.00376"
"128","0.73200","0.06122","0.00372"
"129","0.73800","0.06170","0.00366"
"130","0.74400","0.06224","0.00370"
"131","0.75000","0.06272","0.00376"
"132","0.75600","0.06326","0.00378"
"133","0.76200","0.06374","0.00380"
"134","0.76800","0.06427","0.00383"
"135","0.77400","0.06475","0.00381"
"136","0.78000","0.06523","0.00366"
"137","0.78600","0.06577","0.00346"
"138","0.79200","0.06625","0.00341"
"139","0.79800","0.06673","0.00348"
"140","0.80400","0.06726","0.00356"
"141","0.81000","0.06774","0.00380"
"142","0.81600","0.06828","0.00398"
"143","0.82200","0.06876","0.00405"
"144","0.82800","0.06930","0.00411"
"145","0.83400","0.06977","0.00416"
"146","0.84000","0.07025","0.00425"
"147","0.84600","0.07079","0.00438"
"148","0.85200","0.07127","0.00450"
"149","0.85800","0.07175","0.00455"
"150","0.86400","0.07223","0.00453"
"151","0.87000","0.07276","0.00443"
"152","0.87600","0.07324","0.00434"
"153","0.88200","0.07378","0.00425"
"154","0.88800","0.07426","0.00415"
"155","0.89400","0.07474","0.00410"
"156","0.90000","0.07528","0.00411"
"157","0.90600","0.07575","0.00412"
"158","0.91200","0.07623","0.00420"
"159","0.91800","0.07677","0.00424"
"160","0.92400","0.07725","0.00428"
"161","0.93000","0.07773","0.00423"
"162","0.93600","0.07820","0.00416"
"163","0.94200","0.07868","0.00413"
"164","0.94800","0.07922","0.00423"
