End date,"12/16/2016"
Specimen label,"6DG_45"
"0.82200","0.06876","0.00068"
"0.82800","0.06924","0.00066"
"0.83400","0.06977","0.00068"
"0.84000","0.07025","0.00062"
"0.84600","0.07073","0.00052"
"0.85200","0.07121","0.00041"
"0.85800","0.07175","0.00032"
"0.86400","0.07223","0.00039"
"0.87000","0.07270","0.00064"
"0.87600","0.07318","0.00079"
"0.88200","0.07372","0.00089"
"0.88800","0.07420","0.00083"
"0.89400","0.07468","0.00071"
"0.90000","0.07516","0.00070"
"0.90600","0.07569","0.00059"
"0.91200","0.07617","0.00055"
"0.91800","0.07665","0.00067"
"0.92400","0.07719","0.00075"
"0.93000","0.07767","0.00081"
"0.93600","0.07820","0.00081"
"0.94200","0.07868","0.00069"
"0.94800","0.07922","0.00065"
"0.95400","0.07970","0.00060"
"0.96000","0.08018","0.00055"
"0.96600","0.08072","0.00052"
"0.97200","0.08119","0.00041"
"0.97800","0.08167","0.00029"
"0.98400","0.08221","0.00022"
"0.99000","0.08269","0.00017"
"0.99600","0.08317","0.00022"
"1.00200","0.08371","0.00037"
"1.00800","0.08418","0.00040"
"1.01400","0.08472","0.00052"
"1.02000","0.08520","0.00062"
"1.02600","0.08568","0.00054"
"1.03200","0.08622","0.00050"
"1.03800","0.08669","0.00049"
"1.04400","0.08717","0.00040"
"1.05000","0.08765","0.00032"
"1.05600","0.08819","0.00019"
"1.06200","0.08867","0.00017"
"1.06800","0.08921","0.00029"
"1.07400","0.08968","0.00035"
"1.08000","0.09022","0.00040"
"1.08600","0.09076","0.00045"
"1.09200","0.09124","0.00046"
"1.09800","0.09178","0.00058"
"1.10400","0.09226","0.00067"
"1.11000","0.09273","0.00060"
"1.11600","0.09327","0.00059"
"1.12200","0.09375","0.00055"
"1.12800","0.09423","0.00041"
"1.13400","0.09471","0.00035"
"1.14000","0.09524","0.00027"
"1.14600","0.09572","0.00024"
"1.15200","0.09626","0.00027"
"1.15800","0.09674","0.00027"
"1.16400","0.09722","0.00036"
"1.17000","0.09776","0.00043"
"1.17600","0.09823","0.00037"
"1.18200","0.09871","0.00050"
"1.18800","0.09925","0.00051"
"1.19400","0.09973","0.00051"
"1.20000","0.10021","0.00052"
"1.20600","0.10075","0.00045"
"1.21200","0.10122","0.00044"
"1.21800","0.10176","0.00058"
"1.22400","0.10224","0.00059"
"1.23000","0.10278","0.00063"
"1.23600","0.10326","0.00062"
"1.24200","0.10379","0.00052"
"1.24800","0.10427","0.00058"
"1.25400","0.10475","0.00053"
"1.26000","0.10523","0.00041"
"1.26600","0.10571","0.00045"
"1.27200","0.10625","0.00039"
"1.27800","0.10672","0.00035"
"1.28400","0.10720","0.00043"
"1.29000","0.10774","0.00042"
"1.29600","0.10822","0.00048"
"1.30200","0.10876","0.00057"
"1.30800","0.10924","0.00063"
"1.31400","0.10977","0.00068"
"1.32000","0.11025","0.00073"
"1.32600","0.11079","0.00074"
"1.33200","0.11127","0.00075"
"1.33800","0.11175","0.00064"
"1.34400","0.11228","0.00049"
"1.35000","0.11276","0.00049"
"1.35600","0.11330","0.00038"
"1.36200","0.11378","0.00029"
"1.36800","0.11426","0.00039"
"1.37400","0.11480","0.00049"
"1.38000","0.11527","0.00058"
"1.38600","0.11575","0.00078"
"1.39200","0.11629","0.00085"
"1.39800","0.11677","0.00094"
"1.40400","0.11725","0.00089"
"1.41000","0.11773","0.00073"
"1.41600","0.11820","0.00061"
"1.42200","0.11868","0.00058"
"1.42800","0.11916","0.00063"
"1.43400","0.11970","0.00074"
"1.44000","0.12018","0.00076"
"1.44600","0.12066","0.00073"
"1.45200","0.12119","0.00076"
"1.45800","0.12167","0.00071"
"1.46400","0.12215","0.00068"
"1.47000","0.12269","0.00063"
"1.47600","0.12317","0.00060"
"1.48200","0.12364","0.00065"
"1.48800","0.12418","0.00075"
"1.49400","0.12466","0.00078"
"1.50000","0.12514","0.00081"
"1.50600","0.12568","0.00084"
"1.51200","0.12616","0.00090"
"1.51800","0.12669","0.00103"
"1.52400","0.12717","0.00103"
"1.53000","0.12771","0.00111"
"1.53600","0.12819","0.00113"
"1.54200","0.12867","0.00102"
"1.54800","0.12921","0.00104"
"1.55400","0.12968","0.00105"
"1.56000","0.13016","0.00094"
"1.56600","0.13064","0.00086"
"1.57200","0.13118","0.00079"
"1.57800","0.13166","0.00075"
"1.58400","0.13213","0.00078"
"1.59000","0.13261","0.00073"
"1.59600","0.13315","0.00068"
"1.60200","0.13363","0.00054"
"1.60800","0.13411","0.00042"
"1.61400","0.13465","0.00038"
"1.62000","0.13512","0.00044"
"1.62600","0.13566","0.00041"
"1.63200","0.13614","0.00042"
"1.63800","0.13668","0.00031"
"1.64400","0.13716","0.00019"
"1.65000","0.13770","0.00018"
"1.65600","0.13823","0.00018"
"1.66200","0.13871","0.00020"
"1.66800","0.13919","0.00031"
"1.67400","0.13973","0.00041"
"1.68000","0.14021","0.00051"
"1.68600","0.14068","0.00058"
"1.69200","0.14116","0.00059"
"1.69800","0.14170","0.00069"
"1.70400","0.14218","0.00070"
"1.71000","0.14266","0.00060"
"1.71600","0.14320","0.00061"
"1.72200","0.14367","0.00064"
"1.72800","0.14421","0.00062"
"1.73400","0.14469","0.00076"
"1.74000","0.14517","0.00078"
"1.74600","0.14571","0.00077"
"1.75200","0.14619","0.00077"
"1.75800","0.14672","0.00070"
"1.76400","0.14720","0.00072"
"1.77000","0.14774","0.00065"
"1.77600","0.14822","0.00046"
"1.78200","0.14870","0.00046"
"1.78800","0.14923","0.00046"
"1.79400","0.14971","0.00034"
"1.80000","0.15025","0.00037"
"1.80600","0.15073","0.00041"
"1.81200","0.15121","0.00036"
"1.81800","0.15175","0.00039"
"1.82400","0.15222","0.00046"
"1.83000","0.15270","0.00058"
"1.83600","0.15324","0.00064"
"1.84200","0.15372","0.00054"
"1.84800","0.15420","0.00052"
"1.85400","0.15474","0.00046"
"1.86000","0.15521","0.00043"
"1.86600","0.15575","0.00055"
"1.87200","0.15623","0.00072"
"1.87800","0.15671","0.00081"
"1.88400","0.15725","0.00090"
"1.89000","0.15772","0.00084"
"1.89600","0.15820","0.00071"
"1.90200","0.15874","0.00063"
"1.90800","0.15922","0.00055"
"1.91400","0.15970","0.00061"
"1.92000","0.16024","0.00069"
"1.92600","0.16071","0.00072"
"1.93200","0.16125","0.00075"
"1.93800","0.16173","0.00060"
"1.94400","0.16227","0.00053"
"1.95000","0.16275","0.00056"
"1.95600","0.16329","0.00047"
"1.96200","0.16376","0.00040"
"1.96800","0.16424","0.00040"
"1.97400","0.16472","0.00044"
"1.98000","0.16526","0.00049"
"1.98600","0.16574","0.00057"
"1.99200","0.16621","0.00062"
"1.99800","0.16669","0.00075"
"2.00400","0.16723","0.00079"
"2.01000","0.16771","0.00069"
"2.01600","0.16819","0.00065"
"2.02200","0.16867","0.00061"
"2.02800","0.16920","0.00058"
"2.03400","0.16968","0.00058"
"2.04000","0.17016","0.00042"
"2.04600","0.17064","0.00045"
"2.05200","0.17118","0.00055"
"2.05800","0.17166","0.00055"
"2.06400","0.17219","0.00064"
"2.07000","0.17267","0.00076"
"2.07600","0.17315","0.00079"
"2.08200","0.17369","0.00085"
"2.08800","0.17417","0.00077"
"2.09400","0.17465","0.00056"
"2.10000","0.17518","0.00052"
"2.10600","0.17566","0.00049"
"2.11200","0.17614","0.00051"
"2.11800","0.17668","0.00066"
"2.12400","0.17716","0.00070"
"2.13000","0.17763","0.00074"
"2.13600","0.17817","0.00072"
"2.14200","0.17865","0.00053"
"2.14800","0.17913","0.00039"
"2.15400","0.17967","0.00029"
"2.16000","0.18015","0.00026"
"2.16600","0.18062","0.00037"
"2.17200","0.18110","0.00048"
"2.17800","0.18164","0.00068"
"2.18400","0.18212","0.00088"
"2.19000","0.18266","0.00081"
"2.19600","0.18314","0.00076"
"2.20200","0.18367","0.00077"
"2.20800","0.18415","0.00067"
"2.21400","0.18463","0.00072"
"2.22000","0.18517","0.00077"
"2.22600","0.18565","0.00070"
"2.23200","0.18618","0.00071"
"2.23800","0.18666","0.00073"
"2.24400","0.18720","0.00068"
"2.25000","0.18768","0.00071"
"2.25600","0.18822","0.00067"
"2.26200","0.18870","0.00063"
"2.26800","0.18917","0.00064"
"2.27400","0.18971","0.00059"
"2.28000","0.19019","0.00064"
"2.28600","0.19067","0.00076"
"2.29200","0.19121","0.00080"
"2.29800","0.19169","0.00080"
"2.30400","0.19216","0.00075"
"2.31000","0.19270","0.00059"
"2.31600","0.19318","0.00062"
"2.32200","0.19366","0.00067"
"2.32800","0.19414","0.00073"
"2.33400","0.19467","0.00086"
"2.34000","0.19515","0.00079"
"2.34600","0.19569","0.00082"
"2.35200","0.19617","0.00094"
"2.35800","0.19671","0.00094"
"2.36400","0.19725","0.00101"
"2.37000","0.19772","0.00108"
"2.37600","0.19826","0.00107"
"2.38200","0.19874","0.00114"
"2.38800","0.19922","0.00112"
"2.39400","0.19976","0.00097"
"2.40000","0.20024","0.00083"
"2.40600","0.20077","0.00064"
"2.41200","0.20125","0.00051"
"2.41800","0.20173","0.00053"
"2.42400","0.20227","0.00049"
"2.43000","0.20275","0.00052"
"2.43600","0.20322","0.00063"
"2.44200","0.20370","0.00061"
"2.44800","0.20418","0.00062"
"2.45400","0.20472","0.00057"
"2.46000","0.20520","0.00048"
"2.46600","0.20568","0.00052"
"2.47200","0.20621","0.00055"
"2.47800","0.20669","0.00053"
"2.48400","0.20717","0.00058"
"2.49000","0.20771","0.00046"
"2.49600","0.20819","0.00045"
"2.50200","0.20867","0.00053"
"2.50800","0.20920","0.00049"
"2.51400","0.20968","0.00048"
"2.52000","0.21022","0.00045"
"2.52600","0.21070","0.00043"
"2.53200","0.21118","0.00048"
"2.53800","0.21171","0.00044"
"2.54400","0.21219","0.00042"
"2.55000","0.21267","0.00065"
"2.55600","0.21315","0.00075"
"2.56200","0.21369","0.00079"
"2.56800","0.21417","0.00089"
"2.57400","0.21464","0.00087"
"2.58000","0.21512","0.00088"
"2.58600","0.21560","0.00079"
"2.59200","0.21614","0.00062"
"2.59800","0.21662","0.00057"
"2.60400","0.21710","0.00053"
"2.61000","0.21763","0.00044"
"2.61600","0.21811","0.00038"
"2.62200","0.21859","0.00027"
"2.62800","0.21913","0.00020"
"2.63400","0.21961","0.00030"
"2.64000","0.22009","0.00029"
"2.64600","0.22062","0.00029"
"2.65200","0.22110","0.00034"
"2.65800","0.22164","0.00039"
"2.66400","0.22212","0.00057"
"2.67000","0.22266","0.00068"
"2.67600","0.22319","0.00059"
"2.68200","0.22367","0.00048"
"2.68800","0.22415","0.00031"
"2.69400","0.22469","0.00017"
"2.70000","0.22517","0.00017"
"2.70600","0.22565","0.00020"
"2.71200","0.22612","0.00046"
"2.71800","0.22666","0.00077"
"2.72400","0.22714","0.00092"
"2.73000","0.22768","0.00090"
"2.73600","0.22816","0.00080"
"2.74200","0.22864","0.00060"
"2.74800","0.22917","0.00050"
"2.75400","0.22965","0.00046"
"2.76000","0.23019","0.00052"
"2.76600","0.23067","0.00061"
"2.77200","0.23121","0.00060"
"2.77800","0.23168","0.00047"
"2.78400","0.23222","0.00042"
"2.79000","0.23270","0.00030"
"2.79600","0.23324","0.00021"
"2.80200","0.23372","0.00024"
"2.80800","0.23426","0.00026"
"2.81400","0.23473","0.00029"
"2.82000","0.23521","0.00030"
"2.82600","0.23575","0.00031"
"2.83200","0.23623","0.00049"
"2.83800","0.23671","0.00057"
"2.84400","0.23719","0.00057"
"2.85000","0.23772","0.00062"
"2.85600","0.23820","0.00059"
"2.86200","0.23868","0.00052"
"2.86800","0.23916","0.00052"
"2.87400","0.23964","0.00046"
"2.88000","0.24011","0.00042"
"2.88600","0.24065","0.00038"
"2.89200","0.24113","0.00025"
"2.89800","0.24161","0.00021"
"2.90400","0.24215","0.00028"
"2.91000","0.24263","0.00036"
"2.91600","0.24316","0.00051"
"2.92200","0.24364","0.00053"
"2.92800","0.24418","0.00054"
"2.93400","0.24466","0.00058"
"2.94000","0.24520","0.00055"
"2.94600","0.24573","0.00058"
"2.95200","0.24621","0.00065"
"2.95800","0.24675","0.00066"
"2.96400","0.24723","0.00068"
"2.97000","0.24777","0.00071"
"2.97600","0.24825","0.00070"
"2.98200","0.24872","0.00078"
"2.98800","0.24920","0.00072"
"2.99400","0.24974","0.00053"
"3.00000","0.25022","0.00047"
"3.00600","0.25070","0.00033"
"3.01200","0.25118","0.00023"
"3.01800","0.25171","0.00036"
"3.02400","0.25219","0.00048"
"3.03000","0.25267","0.00055"
"3.03600","0.25321","0.00052"
"3.04200","0.25369","0.00046"
"3.04800","0.25417","0.00045"
"3.05400","0.25470","0.00041"
"3.06000","0.25518","0.00045"
"3.06600","0.25566","0.00044"
"3.07200","0.25620","0.00046"
"3.07800","0.25668","0.00054"
"3.08400","0.25721","0.00071"
"3.09000","0.25769","0.00077"
"3.09600","0.25823","0.00074"
"3.10200","0.25871","0.00077"
"3.10800","0.25919","0.00072"
"3.11400","0.25973","0.00069"
"3.12000","0.26020","0.00071"
"3.12600","0.26068","0.00064"
"3.13200","0.26116","0.00064"
"3.13800","0.26170","0.00063"
"3.14400","0.26218","0.00057"
"3.15000","0.26266","0.00063"
"3.15600","0.26313","0.00062"
"3.16200","0.26367","0.00053"
"3.16800","0.26415","0.00046"
"3.17400","0.26463","0.00036"
"3.18000","0.26517","0.00035"
"3.18600","0.26564","0.00031"
"3.19200","0.26612","0.00023"
"3.19800","0.26660","0.00036"
"3.20400","0.26714","0.00053"
"3.21000","0.26762","0.00054"
"3.21600","0.26810","0.00048"
"3.22200","0.26863","0.00037"
"3.22800","0.26917","0.00036"
"3.23400","0.26965","0.00042"
"3.24000","0.27019","0.00048"
"3.24600","0.27067","0.00061"
"3.25200","0.27121","0.00081"
"3.25800","0.27168","0.00096"
"3.26400","0.27222","0.00107"
"3.27000","0.27270","0.00102"
"3.27600","0.27318","0.00086"
"3.28200","0.27372","0.00074"
"3.28800","0.27419","0.00056"
"3.29400","0.27467","0.00031"
"3.30000","0.27521","0.00022"
"3.30600","0.27569","0.00012"
"3.31200","0.27623","0.00004"
"3.31800","0.27671","0.00001"
"3.32400","0.27724","-0.00004"
"3.33000","0.27772","0.00002"
"3.33600","0.27820","0.00014"
"3.34200","0.27874","0.00020"
"3.34800","0.27922","0.00036"
"3.35400","0.27976","0.00056"
"3.36000","0.28023","0.00073"
"3.36600","0.28071","0.00086"
"3.37200","0.28125","0.00085"
"3.37800","0.28173","0.00083"
"3.38400","0.28227","0.00082"
"3.39000","0.28280","0.00059"
"3.39600","0.28328","0.00039"
"3.40200","0.28376","0.00028"
"3.40800","0.28424","0.00019"
"3.41400","0.28472","0.00020"
"3.42000","0.28526","0.00017"
"3.42600","0.28573","0.00012"
"3.43200","0.28621","0.00024"
"3.43800","0.28669","0.00027"
"3.44400","0.28717","0.00037"
"3.45000","0.28771","0.00049"
"3.45600","0.28819","0.00050"
"3.46200","0.28866","0.00055"
"3.46800","0.28920","0.00065"
"3.47400","0.28968","0.00070"
"3.48000","0.29022","0.00081"
"3.48600","0.29070","0.00083"
"3.49200","0.29118","0.00070"
"3.49800","0.29171","0.00064"
"3.50400","0.29219","0.00058"
"3.51000","0.29273","0.00045"
"3.51600","0.29321","0.00047"
"3.52200","0.29375","0.00039"
"3.52800","0.29422","0.00026"
"3.53400","0.29476","0.00028"
"3.54000","0.29524","0.00032"
"3.54600","0.29572","0.00046"
"3.55200","0.29626","0.00054"
"3.55800","0.29674","0.00046"
"3.56400","0.29721","0.00044"
"3.57000","0.29769","0.00044"
"3.57600","0.29817","0.00042"
"3.58200","0.29871","0.00052"
"3.58800","0.29919","0.00064"
"3.59400","0.29967","0.00066"
"3.60000","0.30020","0.00066"
"3.60600","0.30068","0.00060"
"3.61200","0.30116","0.00050"
"3.61800","0.30170","0.00050"
"3.62400","0.30218","0.00049"
"3.63000","0.30265","0.00047"
"3.63600","0.30319","0.00045"
"3.64200","0.30367","0.00044"
"3.64800","0.30415","0.00057"
"3.65400","0.30469","0.00063"
"3.66000","0.30517","0.00063"
"3.66600","0.30570","0.00064"
"3.67200","0.30618","0.00052"
"3.67800","0.30672","0.00034"
"3.68400","0.30720","0.00028"
"3.69000","0.30768","0.00021"
"3.69600","0.30822","0.00018"
"3.70200","0.30869","0.00027"
"3.70800","0.30917","0.00035"
"3.71400","0.30965","0.00049"
"3.72000","0.31019","0.00057"
"3.72600","0.31067","0.00054"
"3.73200","0.31114","0.00061"
"3.73800","0.31162","0.00056"
"3.74400","0.31210","0.00049"
"3.75000","0.31264","0.00052"
"3.75600","0.31312","0.00049"
"3.76200","0.31360","0.00041"
"3.76800","0.31413","0.00047"
"3.77400","0.31461","0.00057"
"3.78000","0.31515","0.00070"
"3.78600","0.31563","0.00077"
"3.79200","0.31617","0.00077"
"3.79800","0.31665","0.00090"
"3.80400","0.31718","0.00090"
"3.81000","0.31766","0.00081"
"3.81600","0.31820","0.00081"
"3.82200","0.31868","0.00073"
"3.82800","0.31922","0.00064"
"3.83400","0.31969","0.00069"
"3.84000","0.32017","0.00068"
"3.84600","0.32065","0.00064"
"3.85200","0.32119","0.00061"
"3.85800","0.32167","0.00058"
"3.86400","0.32215","0.00063"
"3.87000","0.32268","0.00070"
"3.87600","0.32316","0.00065"
"3.88200","0.32370","0.00073"
"3.88800","0.32418","0.00085"
"3.89400","0.32466","0.00100"
"3.90000","0.32520","0.00108"
"3.90600","0.32567","0.00106"
"3.91200","0.32621","0.00104"
"3.91800","0.32669","0.00110"
"3.92400","0.32723","0.00097"
"3.93000","0.32771","0.00084"
"3.93600","0.32824","0.00081"
"3.94200","0.32872","0.00080"
"3.94800","0.32926","0.00081"
"3.95400","0.32974","0.00077"
"3.96000","0.33022","0.00072"
"3.96600","0.33076","0.00074"
"3.97200","0.33123","0.00081"
"3.97800","0.33171","0.00083"
"3.98400","0.33219","0.00078"
"3.99000","0.33273","0.00068"
"3.99600","0.33321","0.00058"
"4.00200","0.33369","0.00051"
"4.00800","0.33422","0.00047"
"4.01400","0.33470","0.00049"
"4.02000","0.33518","0.00058"
"4.02600","0.33572","0.00072"
"4.03200","0.33620","0.00084"
"4.03800","0.33667","0.00082"
"4.04400","0.33721","0.00072"
"4.05000","0.33769","0.00063"
"4.05600","0.33817","0.00054"
"4.06200","0.33871","0.00051"
"4.06800","0.33919","0.00054"
"4.07400","0.33966","0.00055"
"4.08000","0.34020","0.00068"
"4.08600","0.34068","0.00072"
"4.09200","0.34122","0.00064"
"4.09800","0.34170","0.00057"
"4.10400","0.34224","0.00043"
"4.11000","0.34271","0.00031"
"4.11600","0.34319","0.00039"
"4.12200","0.34373","0.00050"
"4.12800","0.34421","0.00058"
"4.13400","0.34469","0.00064"
"4.14000","0.34522","0.00056"
"4.14600","0.34570","0.00051"
"4.15200","0.34618","0.00036"
"4.15800","0.34666","0.00031"
"4.16400","0.34720","0.00043"
"4.17000","0.34768","0.00057"
"4.17600","0.34815","0.00059"
"4.18200","0.34863","0.00071"
"4.18800","0.34917","0.00072"
"4.19400","0.34965","0.00072"
"4.20000","0.35019","0.00083"
"4.20600","0.35067","0.00091"
"4.21200","0.35114","0.00108"
"4.21800","0.35168","0.00129"
"4.22400","0.35216","0.00137"
"4.23000","0.35264","0.00141"
"4.23600","0.35318","0.00135"
"4.24200","0.35366","0.00109"
"4.24800","0.35413","0.00092"
"4.25400","0.35467","0.00076"
"4.26000","0.35515","0.00068"
"4.26600","0.35563","0.00070"
"4.27200","0.35617","0.00064"
"4.27800","0.35664","0.00071"
"4.28400","0.35712","0.00078"
"4.29000","0.35760","0.00070"
"4.29600","0.35814","0.00066"
"4.30200","0.35862","0.00080"
"4.30800","0.35916","0.00089"
"4.31400","0.35963","0.00093"
"4.32000","0.36011","0.00090"
"4.32600","0.36065","0.00077"
"4.33200","0.36113","0.00069"
"4.33800","0.36167","0.00058"
"4.34400","0.36215","0.00049"
"4.35000","0.36262","0.00062"
"4.35600","0.36316","0.00073"
"4.36200","0.36364","0.00081"
"4.36800","0.36418","0.00092"
"4.37400","0.36466","0.00088"
"4.38000","0.36513","0.00077"
"4.38600","0.36567","0.00064"
"4.39200","0.36615","0.00037"
"4.39800","0.36663","0.00040"
"4.40400","0.36717","0.00046"
"4.41000","0.36765","0.00050"
"4.41600","0.36818","0.00067"
"4.42200","0.36866","0.00072"
"4.42800","0.36914","0.00077"
"4.43400","0.36968","0.00079"
"4.44000","0.37016","0.00065"
"4.44600","0.37070","0.00052"
"4.45200","0.37117","0.00051"
"4.45800","0.37171","0.00044"
"4.46400","0.37219","0.00041"
"4.47000","0.37267","0.00031"
"4.47600","0.37315","0.00021"
"4.48200","0.37362","0.00028"
"4.48800","0.37416","0.00031"
"4.49400","0.37464","0.00038"
"4.50000","0.37518","0.00054"
"4.50600","0.37566","0.00067"
"4.51200","0.37620","0.00082"
"4.51800","0.37667","0.00089"
"4.52400","0.37715","0.00071"
"4.53000","0.37769","0.00051"
"4.53600","0.37817","0.00035"
"4.54200","0.37871","0.00022"
"4.54800","0.37919","0.00014"
"4.55400","0.37972","0.00013"
"4.56000","0.38020","0.00014"
"4.56600","0.38068","0.00023"
"4.57200","0.38122","0.00042"
"4.57800","0.38170","0.00058"
"4.58400","0.38223","0.00076"
"4.59000","0.38271","0.00085"
"4.59600","0.38325","0.00090"
"4.60200","0.38373","0.00095"
"4.60800","0.38421","0.00090"
"4.61400","0.38475","0.00097"
"4.62000","0.38522","0.00097"
"4.62600","0.38570","0.00084"
"4.63200","0.38618","0.00081"
"4.63800","0.38666","0.00072"
"4.64400","0.38714","0.00056"
"4.65000","0.38768","0.00058"
"4.65600","0.38815","0.00056"
"4.66200","0.38863","0.00066"
"4.66800","0.38917","0.00080"
"4.67400","0.38965","0.00083"
"4.68000","0.39019","0.00090"
"4.68600","0.39066","0.00085"
"4.69200","0.39114","0.00069"
"4.69800","0.39168","0.00067"
"4.70400","0.39216","0.00067"
"4.71000","0.39264","0.00070"
"4.71600","0.39318","0.00079"
"4.72200","0.39365","0.00082"
"4.72800","0.39413","0.00082"
"4.73400","0.39467","0.00085"
"4.74000","0.39515","0.00080"
"4.74600","0.39569","0.00080"
"4.75200","0.39617","0.00078"
"4.75800","0.39670","0.00070"
"4.76400","0.39718","0.00067"
"4.77000","0.39766","0.00067"
"4.77600","0.39814","0.00061"
"4.78200","0.39868","0.00070"
"4.78800","0.39915","0.00074"
"4.79400","0.39963","0.00065"
"4.80000","0.40011","0.00056"
"4.80600","0.40065","0.00045"
"4.81200","0.40113","0.00041"
"4.81800","0.40161","0.00044"
"4.82400","0.40214","0.00040"
"4.83000","0.40262","0.00036"
"4.83600","0.40316","0.00033"
"4.84200","0.40364","0.00031"
"4.84800","0.40412","0.00038"
"4.85400","0.40466","0.00039"
"4.86000","0.40513","0.00045"
"4.86600","0.40567","0.00055"
"4.87200","0.40615","0.00054"
"4.87800","0.40669","0.00051"
"4.88400","0.40717","0.00050"
"4.89000","0.40770","0.00043"
"4.89600","0.40818","0.00044"
